Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
51571,610,37.1,82250,37213,8,1.31147541
51572,474,41,41250,25769,73,15.40084388
51573,1096,50.6,77083,34848,34,3.102189781
51575,1521,40.8,82431,38549,31,2.038132807
51576,1928,44.4,90667,41789,83,4.304979253
51577,1138,52.8,49306,31749,48,4.217926186
51578,67,47.9,94375,40499,2,2.985074627
51579,2217,43,64167,37330,158,7.126747857
51601,5684,41.9,44712,26114,799,14.05700211
51630,201,44.3,60417,23936,10,4.975124378
51631,290,52.8,41316,41922,41,14.13793103
51632,7006,42.7,53438,26175,552,7.878960891
51636,447,54.1,65804,28517,65,14.54138702
51637,246,40.3,36042,18803,28,11.38211382
51638,1154,52.5,53510,36240,81,7.019064125
51639,733,48.8,54464,31621,55,7.503410641
51640,1569,47.9,47813,26617,233,14.85022307
51645,238,53.6,-666666666,55442,14,5.882352941
51646,860,43.8,58289,29777,55,6.395348837
51647,166,41,-666666666,35853,18,10.84337349
51648,244,56.5,78527,43266,0,0
51649,343,53.1,75978,32519,12,3.498542274
51650,284,44.6,48125,28609,36,12.67605634
51652,1636,46,53409,27036,174,10.63569682
51653,1561,41.1,67917,28404,108,6.918641896
51654,355,39.3,47031,25472,105,29.57746479
51656,37,60.9,48125,26605,0,0
52001,43328,35.6,50971,26838,7055,16.28277326
52002,17170,39.1,77511,39520,1251,7.285963891
52003,13453,42.7,75725,40306,1251,9.299041106
52030,456,32.6,48000,22103,72,15.78947368
52031,5102,46.6,67287,35371,328,6.428851431
52032,1510,40.6,61979,31908,54,3.57615894
52033,3199,41,66313,28925,323,10.09690528
52035,892,54.5,52292,26347,70,7.847533632
52037,993,47.1,63365,35290,79,7.955689829
52038,636,29.8,79750,27350,80,12.57861635
52039,850,45.1,91023,36346,35,4.117647059
52040,5776,44.3,63829,30512,128,2.216066482
52041,1778,35.5,65938,28918,60,3.374578178
52042,1561,33.8,59236,27132,52,3.33119795
52043,2269,54.4,48490,27059,317,13.9709123
52044,141,27.9,75833,30426,0,0
52045,2499,38.1,74722,30104,130,5.202080832
52046,2402,38.6,72045,32833,138,5.745212323
52047,755,37.9,54375,23471,186,24.63576159
52048,402,42.9,58214,26322,32,7.960199005
52049,1357,43.8,61354,30373,142,10.4642594
52050,449,43.3,66818,34942,32,7.126948775
52052,3068,53.8,52366,30675,281,9.159061278
52053,982,47.8,75714,31462,10,1.018329939
52054,848,47.6,86250,36079,41,4.83490566
52057,7826,45.2,58883,34297,890,11.37234858
52060,8403,42.7,47973,27600,1589,18.90991313
52064,924,37.1,62692,26504,49,5.303030303
52065,1111,43.3,60208,29271,45,4.050405041
52066,53,62.3,31250,23400,9,16.98113208
52068,4650,38.8,101296,48405,248,5.333333333
52069,1476,38.2,67847,26560,127,8.604336043
52070,1008,48,51033,25531,65,6.448412698
52072,309,34.4,66094,25750,3,0.970873786
52073,1378,48.4,86513,34063,35,2.539912917
52074,394,38.1,65250,22836,57,14.46700508
52076,2302,43.9,53197,26656,114,4.952215465
52077,353,52.2,67500,30158,32,9.065155807
52078,715,48.6,67353,30405,35,4.895104895
52079,729,53.2,49917,35617,68,9.327846365
52101,13531,37.9,66647,30187,978,7.227847166
52132,1830,40,53218,33040,168,9.180327869
52133,778,47.5,67500,25358,35,4.498714653
52134,315,38.2,51042,27898,39,12.38095238
52135,667,51.7,51750,26568,69,10.34482759
52136,5722,44,53939,29545,495,8.650821391
52140,597,50.3,46898,28351,70,11.72529313
52141,1196,38.7,54583,30000,71,5.936454849
52142,1743,37.8,40179,29064,344,19.73608721
52144,1167,49.7,69128,35947,61,5.227077978
52146,877,60.4,54583,30227,108,12.31470924
52147,1061,47.1,60625,32193,56,5.278039585
52151,1849,52.2,53676,29282,196,10.6003245
52154,842,42.9,59583,38764,44,5.225653207
52155,1340,38.9,59167,30310,83,6.194029851
52156,517,38.9,48462,29714,42,8.123791103
52157,1692,48.6,41815,31226,217,12.8250591
52158,257,53.6,41250,26694,44,17.12062257
52159,2295,44.3,49932,32535,215,9.368191721
52160,860,45.9,45781,28738,23,2.674418605
52161,1317,50.4,70682,47324,69,5.239179954
52162,3669,35.1,55278,22520,908,24.74788771
52163,363,36.6,45000,23867,8,2.203856749
52164,335,39.6,69750,33231,31,9.253731343
52165,654,50.7,62500,35039,23,3.516819572
52166,118,45.5,49375,24042,8,6.779661017
52168,254,41.5,-666666666,19526,85,33.46456693
52169,315,51.9,71964,33684,33,10.47619048
52170,509,56.1,61250,33507,32,6.286836935
52171,953,51.3,61447,31895,46,4.826862539
52172,6128,41.5,49819,27999,513,8.371409922
52175,3535,40.8,53065,29035,390,11.03253182
52201,1464,40.5,95174,35722,44,3.005464481
52202,1056,38,84063,32577,44,4.166666667
52203,2214,43.4,83250,43790,44,1.987353207
52205,8855,46.7,54332,26266,681,7.690570299
52206,2614,36.3,97273,46407,73,2.792654935
52207,472,40.9,60625,40685,47,9.957627119
52208,3102,44.8,56815,28260,248,7.994842037
52209,1100,36,68281,31144,68,6.181818182
52210,726,34.5,57841,41255,185,25.48209366
52211,2628,39.8,58289,38457,195,7.420091324
52212,237,63.2,55714,32510,43,18.14345992
52213,4021,41.4,81667,32856,181,4.501367819
52214,3320,46.1,73105,38771,238,7.168674699
52215,737,44.1,55000,29291,113,15.33242877
52216,1224,51.7,53438,31020,168,13.7254902
52217,572,32.9,62500,30280,132,23.07692308
52218,2049,37.1,76406,27480,89,4.343582235
52219,176,49.5,63750,33727,35,19.88636364
52220,268,43.3,58060,32023,0,0
52221,245,42,65982,29425,13,5.306122449
52222,502,55.5,47946,26209,55,10.9561753
52223,1017,51.4,66071,31748,89,8.751229105
52224,1974,48,73250,35381,96,4.863221884
52225,290,60.2,52813,25533,29,10
52227,3021,38.5,96111,39096,110,3.641178418
52228,3194,41.2,94706,40404,56,1.753287414
52229,822,32.5,73682,39797,62,7.542579075
52231,214,45.7,57396,27195,16,7.476635514
52232,170,29.7,55694,25138,10,5.882352941
52233,7139,33.8,46379,28421,1039,14.55385908
52235,740,43.6,54219,29979,76,10.27027027
52236,723,39.5,57986,41937,31,4.28769018
52237,1622,38.7,70496,30750,193,11.89889026
52240,36402,28,42959,29228,10543,28.96269436
52241,20909,32,59788,41461,3218,15.3905017
52242,1474,19.1,-666666666,3993,0,0
52245,25195,27.6,66605,32452,3802,15.09029569
52246,23032,28.8,50313,36791,5755,24.98697464
52247,5130,37.2,63333,27959,418,8.148148148
52248,1823,35.5,63641,34531,238,13.05540318
52249,939,50.2,66500,30021,42,4.47284345
52251,573,40.8,71650,32730,34,5.933682373
52253,3362,42.3,72917,34812,212,6.305770375
52254,770,56.3,49615,30568,77,10
52255,1730,37.5,65861,28249,222,12.83236994
52257,225,55.1,76250,31212,12,5.333333333
52301,3527,43.7,56818,32129,315,8.93110292
52302,41179,39.3,72584,37409,3350,8.135214551
52305,654,38.3,75000,28891,77,11.77370031
52306,1601,46.3,65729,29063,87,5.434103685
52307,162,34.2,-666666666,25267,0,0
52308,135,36.9,63036,26927,8,5.925925926
52309,460,54.5,70865,33047,32,6.956521739
52310,6343,41.3,58167,35809,402,6.337695097
52312,51,54.5,36250,20102,9,17.64705882
52313,313,56.9,69931,28718,25,7.987220447
52314,6023,28.4,82016,31089,309,5.130333721
52315,1118,41.5,60547,29550,89,7.960644007
52316,1650,46.5,57115,28447,113,6.848484848
52317,20321,30.9,85604,39185,1159,5.703459475
52318,859,47.3,73542,38867,111,12.92200233
52320,1138,39.1,49107,25054,202,17.75043937
52321,358,38,51250,22277,80,22.34636872
52322,2498,38.2,67050,31554,113,4.523618895
52323,926,39.5,64500,25423,101,10.90712743
52324,2112,34.7,102105,35578,87,4.119318182
52325,988,34.7,52070,31814,111,11.23481781
52326,567,37.3,66250,27271,25,4.409171076
52327,3042,42,75551,38966,274,9.007232084
52328,3059,43,127333,56579,15,0.490356326
52329,852,52.7,73148,41375,11,1.291079812
52330,798,49.4,75000,32130,86,10.77694236
52332,2053,45.1,70417,30086,191,9.303458354
52333,6808,42.7,107460,44540,265,3.892479436
52334,157,58.3,72292,26250,42,26.75159236
52335,730,37,40577,26187,100,13.69863014
52336,2394,43.7,71576,31559,169,7.059314954
52337,794,35.2,56000,24902,38,4.785894207
52338,3489,41.9,115603,47318,111,3.181427343
52339,4067,36.1,50693,20541,650,15.98229653
52340,3236,35.2,81011,34556,132,4.079110012
52341,1119,42.6,91406,46622,57,5.09383378
52342,3436,42.8,47723,24826,421,12.25261932
52345,1517,32.9,88333,32425,64,4.218852999
52346,1431,30.3,80476,31350,116,8.106219427
52347,1259,47.4,63125,35006,76,6.036536934
52348,62,58,60313,34135,4,6.451612903
52349,7551,45.6,53290,29980,1088,14.40868759
52351,1367,42,106023,44229,9,0.658376006
52352,1568,37.8,74000,31376,78,4.974489796
52353,9488,39.4,55411,27549,1213,12.78456998
52354,365,58.9,80089,42024,22,6.02739726
52355,257,52.4,53333,30200,37,14.39688716
52356,2573,40.7,63500,29527,141,5.479984454
52358,3723,45.6,65321,34302,344,9.239860328
52359,265,40.1,42188,22298,2,0.754716981
52361,4425,40.8,63555,32463,610,13.78531073
52362,1127,41.3,58309,24327,135,11.97870453
52401,2089,35.3,40161,36352,462,22.1158449
52402,41531,35.8,61167,33029,4545,10.94363247
52403,23408,41.1,62293,35886,2528,10.79972659
52404,40279,34.5,54407,29033,5799,14.39708036
52405,24848,37.9,59994,30488,2830,11.38924662
52411,8033,45.2,133333,59492,83,1.033237894
52501,29478,39.3,44952,26416,4524,15.34703847
52530,1123,40.9,46615,26406,73,6.500445236
52531,5880,41.8,56000,29567,647,11.00340136
52533,1425,38.2,55270,26661,144,10.10526316
52534,421,43.8,36071,22082,74,17.57719715
52535,1039,42.5,49879,24387,205,19.73051011
52536,991,52.5,50192,29035,64,6.458123108
52537,7316,37.1,65069,30745,739,10.10114817
52540,1349,48.2,45870,23351,158,11.71237954
52542,354,28,43355,23172,66,18.6440678
52543,459,32.2,93966,25766,0,0
52544,7309,45.9,35806,26870,1410,19.29128472
52548,97,41.4,53929,26660,10,10.30927835
52549,965,31.8,43523,18486,283,29.32642487
52550,583,32.1,39250,23702,120,20.58319039
52551,402,51.6,63958,35542,22,5.472636816
52552,846,47.2,51953,27267,70,8.274231678
52553,1889,41.2,54792,24200,257,13.60508205
52554,1306,45.1,48889,25049,228,17.45788668
52555,368,44.1,44167,19339,30,8.152173913
52556,13806,42.7,45763,28924,1685,12.20483848
52557,66,33.5,-666666666,4165,0,0
52560,256,37.3,45104,32814,64,25
52561,965,34.9,50577,26048,110,11.39896373
52563,1463,38.2,61791,28000,132,9.022556391
52565,1752,52.4,49063,29739,129,7.363013699
52566,199,35.9,45625,21118,25,12.56281407
52567,803,49.2,58214,37916,69,8.592777086
52569,506,61,54583,30915,28,5.533596838
52570,1014,33.9,50750,32054,123,12.13017751
52571,1482,47.6,49844,25683,155,10.45883941
52572,1112,34.7,48393,21982,185,16.63669065
52573,196,52.5,-666666666,45499,0,0
52574,744,51.1,44125,26344,89,11.96236559
52576,536,57,50556,29185,17,3.171641791
52577,14896,37.6,52695,27801,2336,15.6820623
52580,621,40.7,58214,28871,46,7.407407407
52581,355,47.9,47500,29906,14,3.943661972
52583,360,49.4,48125,30160,15,4.166666667
52584,690,23.5,69531,17673,30,4.347826087
52585,984,45.9,61250,28474,51,5.182926829
52586,462,58.2,57361,27871,32,6.926406926
52588,35,82.3,-666666666,,0,0
52590,1264,33.4,40361,17016,347,27.45253165
52591,2972,47.8,53148,35387,196,6.594885599
52593,187,47.1,75139,52725,27,14.43850267
52594,251,55.5,60000,32512,18,7.171314741
52595,384,30.8,45000,18100,56,14.58333333
52601,28735,43.4,49613,30147,5309,18.47572647
52619,664,42.9,51389,20594,141,21.23493976
52620,931,41.7,54766,25330,85,9.129967777
52621,731,34.7,74063,35096,21,2.872777018
52623,1798,41.9,61875,30701,86,4.783092325
52624,317,36.5,48681,27395,63,19.87381703
52625,2786,42.6,60043,28138,139,4.989231874
52626,1122,52.1,46250,23439,150,13.36898396
52627,12398,43.1,45173,26319,1575,12.70366188
52630,374,44.4,41458,25392,69,18.44919786
52632,12577,40.5,42475,24184,2400,19.0824521
52635,855,49.4,38500,23021,110,12.86549708
52637,2558,36.1,60750,27417,179,6.997654418
52638,591,38.5,65278,25864,53,8.9678511
52639,1888,46.5,64971,29030,209,11.06991525
52640,1451,42.7,64896,31435,90,6.202618884
52641,12247,38.9,54622,27630,1051,8.581693476
52644,422,49.7,64485,29367,29,6.872037915
52645,3455,40.9,55109,24483,431,12.47467438
52646,357,49.8,61146,24340,84,23.52941176
52647,200,37.5,62500,26675,21,10.5
52649,897,48.4,46563,29853,61,6.800445931
52650,802,39.6,75114,27311,22,2.743142145
52651,650,41.4,34500,19550,155,23.84615385
52653,3611,43.8,63869,31123,231,6.397119911
52654,1669,37.1,60750,25720,261,15.63810665
52655,4163,43.9,51100,30397,520,12.49099207
52656,2385,51.7,63813,38049,104,4.360587002
52657,73,33.8,63750,26504,0,0
52658,887,53.7,61384,31777,27,3.043968433
52659,1434,43,47679,27343,102,7.112970711
52660,155,53.9,33906,16554,0,0
52701,127,30.9,60156,22427,0,0
52720,752,38.6,86667,41811,62,8.244680851
52721,904,39.8,78036,35444,29,3.207964602
52722,37476,40.3,82056,43008,2205,5.88376561
52726,4780,45,92083,40781,172,3.59832636
52727,390,43.4,51442,30893,11,2.820512821
52728,1070,36.3,61250,28081,31,2.897196262
52729,918,51.1,66964,30724,41,4.466230937
52730,5076,48.3,52852,28276,352,6.934594169
52731,726,53.2,66979,31572,18,2.479338843
52732,26721,41.5,44967,26851,4338,16.23442236
52737,340,52.1,51750,22362,18,5.294117647
52738,3566,37.6,49228,24307,507,14.21761077
52739,795,27.9,42037,17346,125,15.72327044
52742,7541,39.2,60784,32041,785,10.40975998
52745,423,57.4,57875,39373,16,3.78250591
52746,1067,47.9,84688,44092,72,6.747891284
52747,2005,43.2,65000,31734,111,5.536159601
52748,10272,36.1,75443,35391,637,6.201323988
52749,1031,36.6,80000,31805,56,5.431619787
52750,493,46.3,75833,35455,11,2.231237323
52751,993,37.3,66429,32532,98,9.869083585
52752,427,47.6,57386,30200,30,7.025761124
52753,5589,41.3,91643,46682,200,3.578457685
52754,1394,50.3,63578,44580,44,3.156384505
52755,2048,38.9,69438,29205,91,4.443359375
52756,2004,44.2,100568,46956,77,3.842315369
52757,220,43.4,54821,23593,29,13.18181818
52758,303,34.6,76250,28030,5,1.650165017
52760,423,54.6,58929,37639,15,3.546099291
52761,30263,38.6,56060,28782,3654,12.07414995
52765,283,56.9,52969,42741,21,7.4204947
52766,801,48.7,65313,31397,25,3.121098627
52767,103,74.1,-666666666,23075,0,0
52768,1580,45.7,69261,32664,104,6.582278481
52769,640,38.1,78182,28631,28,4.375
52772,5038,40.9,69565,31947,269,5.339420405
52773,2821,39.4,72292,33381,203,7.196029777
52774,108,41,60625,29323,4,3.703703704
52776,4959,33.3,61673,27417,122,2.460173422
52777,1202,39.9,56000,25910,145,12.06322795
52778,4331,40.3,61568,37261,62,1.43154006
52801,1191,30.1,27679,28960,268,22.50209908
52802,10562,36.2,40448,22133,2496,23.6318879
52803,21583,35.5,51367,32518,3475,16.10063476
52804,27648,37,50875,25486,4468,16.16030093
52806,28288,37,54718,27192,4373,15.45885181
52807,15521,40.4,59895,37103,1576,10.15398492
53001,1882,49.1,72578,41190,57,3.02869288
53002,2305,41.5,77708,37050,110,4.772234273
53003,161,46.1,47292,28235,23,14.28571429
53004,3334,42.3,81250,35234,121,3.629274145
53005,20124,45.2,104534,53084,836,4.154243689
53006,1704,44.4,72604,33573,79,4.636150235
53007,1821,42.3,39273,26786,169,9.280615047
53010,7635,45.9,73219,33871,449,5.88081205
53011,2149,45.8,80804,39925,86,4.001861331
53012,18335,45.8,97500,50960,808,4.406872103
53013,3326,43,73482,36968,209,6.283824414
53014,7745,44.7,59434,32290,541,6.985151711
53015,2661,41.9,74100,33429,92,3.457346862
53016,395,41.8,59375,27394,16,4.050632911
53017,5592,49.9,124107,57164,48,0.858369099
53018,7602,49.2,101703,54741,494,6.498289924
53019,1847,45.3,76094,33046,86,4.656199242
53020,3807,51,75300,39515,206,5.411084844
53021,4843,40.3,85750,39398,186,3.840594673
53022,19397,41.7,86113,44207,608,3.134505336
53023,2486,37.1,76250,21650,84,3.378921963
53024,17270,42,81420,42682,883,5.112912565
53027,23279,43,70162,33091,1578,6.778641694
53029,21514,43.2,103764,54686,666,3.095658641
53031,0,-666666666,-666666666,-666666666,0,
53032,4839,40,62857,30896,486,10.0433974
53033,4719,53,96530,54359,128,2.712439076
53034,1735,44,65369,31136,113,6.5129683
53035,2403,41.7,67404,32397,180,7.490636704
53036,2994,36.4,82813,34930,178,5.945223781
53037,9982,43.7,84865,39403,583,5.840512923
53038,4280,38.2,85344,36059,191,4.462616822
53039,4594,46.1,66856,29624,421,9.164127122
53040,8145,43.7,79250,36871,219,2.688766114
53042,6587,43.1,63607,32565,470,7.135266434
53044,2334,45.9,85859,57623,47,2.013710368
53045,21468,46.4,104901,60975,655,3.05105273
53046,1213,43.7,65833,32596,117,9.645507007
53047,127,91.5,66656,57043,0,0
53048,3314,38.6,56563,29019,279,8.418829209
53049,2960,37.8,81413,33866,86,2.905405405
53050,6744,43.4,57668,27262,409,6.064650059
53051,37219,43.4,82383,46025,1033,2.775464145
53057,1515,49.4,71392,34530,47,3.102310231
53058,3313,50.6,83500,61965,149,4.49743435
53059,1832,47.8,74808,36107,94,5.131004367
53061,4944,43.4,65673,32013,302,6.108414239
53063,1677,42.1,72917,33058,77,4.591532499
53065,2208,45.7,76250,35305,151,6.838768116
53066,35357,44,96880,48272,1759,4.974969596
53069,685,46.4,110341,42339,25,3.649635036
53070,4940,44.3,67039,32121,224,4.534412955
53072,25984,43.8,92023,54656,848,3.263546798
53073,14777,44.9,63570,33596,829,5.610069703
53074,12872,41.9,68807,35150,765,5.94313238
53075,3251,45.8,68448,32942,227,6.982466933
53076,4441,42.1,102965,41746,108,2.431884711
53078,1715,48.4,79412,37246,135,7.871720117
53079,1508,45.7,73828,32515,67,4.442970822
53080,5718,35.9,56558,32856,476,8.324589017
53081,42199,38.2,50353,26007,4383,10.38650205
53083,20479,41.8,72827,34399,971,4.741442453
53085,11537,44.5,60448,32458,714,6.188783913
53086,8279,40.4,82192,40851,171,2.065466844
53088,406,34.2,61094,32986,49,12.06896552
53089,19128,41.1,92951,43630,729,3.811166876
53090,21687,41.5,73992,33509,1055,4.864665468
53091,1935,47.4,61125,30211,117,6.046511628
53092,20983,48.7,106565,66319,1156,5.509221751
53093,2036,43.1,80491,34637,103,5.058939096
53094,19301,39.2,57279,28058,1981,10.26371691
53095,27351,42.9,66301,37422,1588,5.806003437
53097,6318,39.7,129115,61035,188,2.975625198
53098,11685,44.1,58079,29151,956,8.181429183
53103,3626,50.3,91210,50140,51,1.406508549
53104,5437,49.2,82126,40984,244,4.48776899
53105,29781,42.9,76850,36046,1862,6.252308519
53108,3417,49.8,71250,33481,326,9.540532631
53110,18271,42.6,56795,29557,2025,11.08313721
53114,2901,38.9,74698,28811,249,8.583247156
53115,15998,41,61557,29099,1177,7.357169646
53118,7112,48.1,84783,41551,383,5.385264342
53119,5895,42.3,91654,37540,333,5.648854962
53120,9485,44.4,73205,36532,606,6.389035319
53121,18949,41.2,70259,33921,1145,6.042535226
53122,6153,47.2,106058,60785,213,3.461725987
53125,1741,58.7,85833,58427,125,7.179781735
53126,6933,43.8,89057,41452,276,3.980960623
53128,9052,35.5,68668,27315,947,10.4617764
53129,14148,42.7,72039,39613,664,4.693242861
53130,7564,44.3,76677,41538,352,4.653622422
53132,35782,43,84118,42422,1228,3.431893131
53137,1690,46.1,85391,38426,51,3.017751479
53139,2324,45.9,79375,41213,77,3.313253012
53140,29671,35,46231,24962,5417,18.25688383
53142,33447,38.9,72141,33980,2836,8.479086316
53143,23115,35,48454,26000,4375,18.92710361
53144,26459,35.3,60655,32149,3823,14.44876979
53146,8082,47.5,86388,45805,188,2.326156892
53147,16858,45.9,66011,39143,1232,7.308102978
53149,20252,43.2,98625,42389,630,3.110803871
53150,25824,44.2,95057,42634,737,2.853934325
53151,31515,46.3,82325,45713,1213,3.848960812
